osm_id,attraction_name,category,raw_osm_tag,lat,lon,distance_km,query_type,reference_point,reference_state
node/1456303681,Aquaria KLCC,Other (aquarium; attraction),tourism=aquarium; attraction,3.1533436,101.7130586,10.69,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1524273574,Muzium Petaling Jaya,Museum,tourism=museum,3.1053254,101.6503601,8.13,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1524820466,Bukit Gasing - Puchong view,Viewpoint / Scenic Spot,tourism=viewpoint,3.0914515,101.6580206,9.89,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1686530074,Ramayana Cave,Cave,natural=cave_entrance,3.2388785,101.6816906,10.3,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1686538694,Dark Cave,Cave,natural=cave_entrance,3.2380616,101.684027,10.41,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1696988220,Traditional House,Museum,tourism=museum,3.2358985,101.6284947,7.29,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1738872865,Kolam Air Panas Selayang,General Attraction,tourism=attraction,3.2586707,101.6463232,10.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1769203931,Isi Rimba,Camp Site,tourism=camp_site,3.2262323,101.7812005,19.08,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1819670408,NN Gallery Sdn Bhd,Public Art,tourism=artwork,3.1509823,101.7483333,14.59,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1919710738,Upside Down House,General Attraction,tourism=attraction,3.1514614,101.7027596,9.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/1919715404,Galeri Interaktif NRE,Museum,tourism=museum,3.1500612,101.7024185,9.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2024347320,Laman Comanwel,Monument,historic=monument,3.1014432,101.5970437,8.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2111684207,Bukit Tabur East,Mountain / Peak,natural=peak,3.2322805,101.7569321,16.81,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2121121084,Bukit Kiara,Mountain / Peak,natural=peak,3.158462,101.6360029,2.4,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2462612652,Bukit Kutu,Mountain / Peak,natural=peak,3.099553,101.6631358,9.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2495120940,Bukit Tabur West,Mountain / Peak,natural=peak,3.2369716,101.7387991,15.24,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2517533554,Petronas Towers Viewpoint #2,Viewpoint / Scenic Spot,tourism=viewpoint,3.1561762,101.7137639,10.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2911346279,Lord Murugan Statue,Monument,historic=monument,3.2374772,101.6839815,10.36,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/2921494089,Bukit Tadun,Mountain / Peak,natural=peak,3.2535621,101.5453876,12.24,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/3775055830,Muzium UiTM & Galeri Seni,Museum,tourism=museum,3.0658637,101.5059245,17.12,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/3865639558,Midway Station,Viewpoint / Scenic Spot,tourism=viewpoint,3.092344,101.770474,19.02,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/3865639637,Station,Viewpoint / Scenic Spot,tourism=viewpoint,3.092258,101.771258,19.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4080167640,Bukit Gasing - KL view,Viewpoint / Scenic Spot,tourism=viewpoint,3.0917034,101.6596913,9.95,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4130096411,Bukit Sungai Putih,Mountain / Peak,natural=peak,3.1115645,101.7790407,19.02,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4162642481,Bukit Gasing,Mountain / Peak,natural=peak,3.091547,101.6593639,9.95,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4277826893,Medan Pasar Clock Tower,Public Art,tourism=artwork,3.1473921,101.6959442,9.0,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4283481889,Kuala Lumpur City Gallery,Museum,tourism=museum,3.1472239,101.693407,8.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4327707896,Little India,General Attraction,tourism=attraction,3.1290537,101.6840403,8.65,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4329258589,Muzium Polis Diraja Malaysia,Museum,tourism=museum,3.1409386,101.6889136,8.51,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4354929690,Rumah Sewa Elliani,General Attraction,tourism=attraction,3.0920233,101.6022083,8.98,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4370114190,Street Art,Public Art,tourism=artwork,3.1566469,101.7096115,10.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4383463094,Layang-Layang Recreation Park,Picnic / Recreation Site,tourism=picnic_site,3.2287395,101.6500239,7.3,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4400794173,KL Tower Mini Zoo,Zoo / Wildlife Park,tourism=zoo,3.1526407,101.7035046,9.66,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4441341338,Puncak Seni,Mountain / Peak,natural=peak,3.103257,101.505744,14.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4450182216,Hanuman Statue,Monument,historic=monument,3.2382656,101.6817201,10.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4466392596,FRIM Sign,Public Art,tourism=artwork,3.2272888,101.6364724,6.56,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4467291298,Perah Camp Site,Camp Site,tourism=camp_site,3.2316627,101.6264598,6.79,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4493669507,Puncak Denai Tiga Puteri,Mountain / Peak,natural=peak,3.175777,101.5995537,2.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4509938191,Memorial Tunku Abdul Rahman PUTRA,Memorial,historic=memorial,3.1565555,101.6904481,8.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4519924691,Ushamax Sdn Bhd,Public Art,tourism=artwork,3.094949,101.5872445,9.15,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4525948489,Herbarium,Museum,tourism=museum,3.1468405,101.6869418,8.07,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4528144692,furniture second,Public Art,tourism=artwork,3.1141644,101.5893305,7.11,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4537538374,Bukit Wawasan,Mountain / Peak,natural=peak,3.0151977,101.636771,17.46,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4596204689,Itsy Bitsy,General Attraction,tourism=attraction,3.0653534,101.4841855,18.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4609020207,I♥KL,Public Art,tourism=artwork,3.1473654,101.6931443,8.7,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4640031472,PUJ 2 Park,Park / Green Space,leisure=park,3.0235218,101.680048,17.78,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4651277890,Camp Ground,Camp Site,tourism=camp_site,3.1536967,101.7027097,9.55,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4661264031,Jadi Batik Gallery,Art Gallery,tourism=gallery,3.1457108,101.7190427,11.52,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4703275089,ILHAM Gallery,Art Gallery,tourism=gallery,3.1591109,101.7188203,11.22,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4770727112,Wei-Ling Gallery,Art Gallery,tourism=gallery,3.1358904,101.691433,9.0,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4770741269,Galeri Petronas,Art Gallery,tourism=gallery,3.1579451,101.7120305,10.49,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4780331321,Taman Eko Rimba Sungai Tua,Camp Site,tourism=camp_site,3.31505,101.6990781,18.34,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4816630727,Bukit Besi Alam Damai Cheras,Viewpoint / Scenic Spot,tourism=viewpoint,3.0711687,101.7308715,16.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4817168621,Taksu Gallery,Museum,tourism=museum,3.1720659,101.7326832,12.68,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4823046824,Malaysia Chocolate Museum,Museum,tourism=museum,3.155743,101.568956,5.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/4863370048,Metal Dancer,Public Art,tourism=artwork,3.1300964,101.6844412,8.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5167417721,Light City,General Attraction,tourism=attraction,3.0649362,101.4831975,19.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5224380439,Progress,Public Art,tourism=artwork,3.1492265,101.6847787,7.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5224380440,Menuju Keamanan,Public Art,tourism=artwork,3.1493461,101.6844339,7.72,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5224380567,Barong-Barong,Public Art,tourism=artwork,3.1493105,101.6846374,7.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5224380568,Pertumbuhan,Public Art,tourism=artwork,3.1495175,101.684729,7.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5316288322,River of Life,Viewpoint / Scenic Spot,tourism=viewpoint,3.1472253,101.695192,8.92,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5340618123,Peak Garden (North Hummock),Viewpoint / Scenic Spot,tourism=viewpoint,3.1284187,101.4843053,15.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5421933326,Bukit Apek,Camp Site,tourism=camp_site,3.1028937,101.7729749,18.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5565694121,Laman Seni,General Attraction,tourism=attraction,3.068114,101.4893356,18.35,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5568194821,Bolder Ventures,General Attraction,tourism=attraction,3.04515,101.6048428,14.09,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5602360528,Bukit Kembara,Mountain / Peak,natural=peak,3.1627534,101.7769153,17.62,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5606150531,Bukit Besi,Mountain / Peak,natural=peak,3.070549,101.7306948,16.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5678926520,99 Wonderland Park LED Park,Theme Park,tourism=theme_park,3.236466,101.6644455,8.88,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5729567223,Old KL Train Station,General Attraction,tourism=attraction,3.1397613,101.6933554,9.02,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5729590222,Cockerel,Public Art,tourism=artwork,3.1452949,101.6988409,9.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5787646853,Goldsmith,Public Art,tourism=artwork,3.1416172,101.6972202,9.34,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5791210709,BRP Park Sungai Buloh,Park / Green Space,leisure=park,3.2296497,101.5568695,9.44,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5811424656,Bukit Sapu Tangan,Mountain / Peak,natural=peak,3.1145919,101.4983917,14.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5831817389,Street Art - Birds,Public Art,tourism=artwork,3.1414448,101.6975831,9.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5839389988,Menara Kuala Lumpur,General Attraction,tourism=attraction,3.152859,101.7037604,9.69,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5892806555,Station 1,Viewpoint / Scenic Spot,tourism=viewpoint,3.0885245,101.7712794,19.29,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5894362782,Gold Station,Viewpoint / Scenic Spot,tourism=viewpoint,3.0949085,101.7708323,18.92,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5896594836,Kuala Lumpur Cenotaph,Memorial,historic=memorial,3.1500118,101.6837554,7.62,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/5900763516,Station 2,Viewpoint / Scenic Spot,tourism=viewpoint,3.0902202,101.7716613,19.24,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6128154631,Laman Seni Seksyen 2,General Attraction,tourism=attraction,3.071079,101.5084564,16.52,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6197947485,Panas-Panas,Public Art,tourism=artwork,3.1472782,101.6968442,9.1,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6239045146,Station 3b,Viewpoint / Scenic Spot,tourism=viewpoint,3.096371,101.7726961,19.04,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6246346788,Petronas Towers Viewpoint #1,Viewpoint / Scenic Spot,tourism=viewpoint,3.1589465,101.710888,10.35,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6259611407,Viewpoint of KL TV Tower between 2 buildings,Viewpoint / Scenic Spot,tourism=viewpoint,3.1400969,101.705436,10.25,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6271541624,Bukit Robson,Mountain / Peak,natural=peak,3.1196361,101.6878931,9.6,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6367206585,Malaysia Cartoon & Comic House,Museum,tourism=museum,3.1468066,101.68668,8.04,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6807862813,Bukit Peninjau,Mountain / Peak,natural=peak,3.27252,101.6072101,11.34,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/6807862814,Bukit Hulu Muncung,Mountain / Peak,natural=peak,3.2772442,101.5854491,12.36,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7004195463,Budiman Peak Lookout Point,Viewpoint / Scenic Spot,tourism=viewpoint,3.1387986,101.4853306,15.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7021562916,SS5 Playground & Basketball Court,Park / Green Space,leisure=park,3.1015545,101.6034326,7.91,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7074076085,MyBatik,Public Art,tourism=artwork,3.1571811,101.7444578,14.08,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7132902788,双溪威新村 Kg. Baru Sg. Way,Monument,historic=monument,3.0871453,101.6234694,9.35,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7176829770,Aveling Steam Roller,Memorial,historic=memorial,3.1510993,101.6939195,8.67,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7192886087,Mini Stonehenge,General Attraction,tourism=attraction,3.1404039,101.6877368,8.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7217517474,Muzium Seni Kraf Orang Asli,Museum,tourism=museum,3.1377468,101.6885316,8.62,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7221496859,Planetarium Negara,Museum,tourism=museum,3.139486,101.6893032,8.62,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7317759115,Alludin Kettle,Public Art,tourism=artwork,3.1473685,101.7101531,10.52,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7333847978,Child With Tiger On Head,Public Art,tourism=artwork,3.1481877,101.6990715,9.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7333889397,Keris,Public Art,tourism=artwork,3.1469817,101.7001643,9.46,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7365813597,Memorial Tun Hussein Onn,Memorial,historic=memorial,3.1556829,101.6909263,8.23,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7365813622,Memorial Negarawan,Memorial,historic=memorial,3.1550985,101.6912271,8.27,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7425652902,Jalan Alor Street Art,Public Art,tourism=artwork,3.147219,101.7092281,10.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098550,Couple On The Bridge,Public Art,tourism=artwork,3.1415326,101.6976537,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098551,Man Playing Instrument,Public Art,tourism=artwork,3.1415538,101.6976998,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098552,Playing Children,Public Art,tourism=artwork,3.1415866,101.6976976,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098553,Calligraphist At Work,Public Art,tourism=artwork,3.1416196,101.6976954,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098554,Seductive Woman,Public Art,tourism=artwork,3.1416652,101.6976923,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098555,Hairdresser,Public Art,tourism=artwork,3.1417632,101.6977023,9.38,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7490098558,Streetlife,Public Art,tourism=artwork,3.1417645,101.6977217,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7496171410,Children Rope Skipping,Public Art,tourism=artwork,3.1417662,101.6977464,9.39,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7518759702,Bukit Sri Bintang - Peak 1,Mountain / Peak,natural=peak,3.1805594,101.6422587,2.84,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7592108385,Klang Gates Quartz Ridge,General Attraction,tourism=attraction,3.2331569,101.754299,16.58,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143506,Nickelodeon Lost Lagoon,General Attraction,tourism=attraction,3.06788,101.6066929,11.55,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143507,Wildlife Park,General Attraction,tourism=attraction,3.0693128,101.6056527,11.41,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143508,Water Park,General Attraction,tourism=attraction,3.0708102,101.6069327,11.23,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143509,Amusement Park,General Attraction,tourism=attraction,3.071915,101.6045091,11.14,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143510,Scream Park,General Attraction,tourism=attraction,3.0709347,101.6055659,11.23,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7741143511,X Park,General Attraction,tourism=attraction,3.0684828,101.608392,11.47,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7844909626,Bukit Takun,Mountain / Peak,natural=peak,3.3031104,101.6340323,14.78,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7916749285,Ketumbar Hill KL viewpoint,Viewpoint / Scenic Spot,tourism=viewpoint,3.0991489,101.7517134,16.82,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7924539685,Wild boar sightseeing,General Attraction,tourism=attraction,3.1004266,101.7563716,17.21,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/7996342620,Berjaya Times Square Theme Park,Theme Park,tourism=theme_park,3.1421651,101.7105637,10.72,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8157413022,Bukit Dinding,Mountain / Peak,natural=peak,3.1900974,101.7509602,14.86,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8157456026,Bukit Lanjan,Mountain / Peak,natural=peak,3.1778064,101.6121485,1.02,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8277169289,Landslide Incident Bukit Antarabangsa,General Attraction,tourism=attraction,3.1868738,101.7696,16.87,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8353801611,Peak of Kingsley Hill,Mountain / Peak,natural=peak,3.0057709,101.5765375,18.97,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8379958565,Istana Bukit Kayangan,Historic Fort/Castle,historic=castle,3.0717917,101.5340322,14.49,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8539465997,Buona Fortuna,Public Art,tourism=artwork,3.1417062,101.7181214,11.54,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/8546160601,Forest in the City,Park / Green Space,leisure=park,3.1465611,101.7116403,10.7,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9120196841,Mutiara Damansara view from hill,Viewpoint / Scenic Spot,tourism=viewpoint,3.1591564,101.6337845,2.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9120196843,Kuala Lumpur viewpoint,Viewpoint / Scenic Spot,tourism=viewpoint,3.1656923,101.6395714,2.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9120196844,Stream view,Viewpoint / Scenic Spot,tourism=viewpoint,3.1610739,101.6348467,2.14,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9120196847,Starbuczs Swing,Viewpoint / Scenic Spot,tourism=viewpoint,3.1615239,101.6354981,2.17,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9196355756,Muzium Geologi,Museum,tourism=museum,3.1222885,101.6524093,6.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9223958892,Gunung Berapi,General Attraction,tourism=attraction,3.0691112,101.6067643,11.42,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9312678989,Golden Rooster Fountain,Public Art,tourism=artwork,3.0507463,101.6712977,14.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9572727988,Memorial Lim Lian Geok,Museum,tourism=museum,3.1370454,101.7012022,9.94,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9646411465,Guan Yin,Public Art,tourism=artwork,3.0636094,101.7122013,15.85,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9801012198,TJ Aquarium & Pets Shop,Aquarium,tourism=aquarium,3.1943695,101.6800301,7.31,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9839016996,Historical Museum of Traditional Chinese Medicine in Malaysia,Museum,tourism=museum,3.1433007,101.70001,9.57,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9903396583,Galeri Budi,Art Gallery,tourism=gallery,3.155541,101.6963397,8.82,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9924537174,Globe,Memorial,historic=memorial,3.054691,101.6894443,15.16,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9924537176,Prisms by Axiata,Memorial,historic=memorial,3.0534434,101.6926562,15.46,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9929419254,Kembara Khalifah Travel Sdn. Bhd.,Park / Green Space,leisure=park,3.1591038,101.5736314,5.15,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/9963596280,Tugu Tunku Abdul Rahman,Public Art,tourism=artwork,3.1488952,101.6796648,7.23,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10035485588,Petrosains,Museum,tourism=museum,3.1575283,101.7118699,10.48,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10074451201,World Peace Gong,Monument,historic=monument,3.1515234,101.7025143,9.58,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10085897739,Bukit TM,Mountain / Peak,natural=peak,3.2010831,101.7397813,13.88,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10120040048,Bukit Mesian,Mountain / Peak,natural=peak,3.1142937,101.4915182,15.45,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10186082254,The Light Forest,Public Art,tourism=artwork,3.1412748,101.7184736,11.59,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10186252232,The Light Forest,Public Art,tourism=artwork,3.1412073,101.7186445,11.61,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10196279572,Bukit Batu Chondong,Mountain / Peak,natural=peak,3.2206636,101.787111,19.52,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10196320833,Bukit Pau,Viewpoint / Scenic Spot,tourism=viewpoint,3.2353652,101.774617,18.75,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10219963047,Bukit Lagong,Mountain / Peak,natural=peak,3.2514511,101.6096145,8.99,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10220096079,Bukit Unyang,Mountain / Peak,natural=peak,3.3247477,101.627301,17.11,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10222768945,Bukit Tabur Extra,Viewpoint / Scenic Spot,tourism=viewpoint,3.227639,101.7692113,17.88,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10223170406,Bukit Serdang,Viewpoint / Scenic Spot,tourism=viewpoint,3.0192425,101.689323,18.63,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10223170407,Sunrise Peak 2,Viewpoint / Scenic Spot,tourism=viewpoint,3.0181456,101.6891795,18.74,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10223170408,Sunrise Peak 1,Viewpoint / Scenic Spot,tourism=viewpoint,3.0172617,101.6894343,18.84,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10223170409,Highway Lookout Point,Viewpoint / Scenic Spot,tourism=viewpoint,3.0128703,101.6846935,19.07,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10223537878,Bukit Ketumbar,Mountain / Peak,natural=peak,3.0983473,101.7541983,17.11,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10237972650,Bukit Beruang,Mountain / Peak,natural=peak,3.2408895,101.6172051,7.76,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10249179321,Trailhead Rawang Bypass,General Attraction,tourism=attraction,3.3260383,101.5964837,17.4,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10249179322,Trailhead Rawang Bypass,General Attraction,tourism=attraction,3.3195235,101.5948342,16.71,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10249179323,Rawang Bypass Viewpoint,Viewpoint / Scenic Spot,tourism=viewpoint,3.3190254,101.5990198,16.59,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10267973383,Shan Shui (Hill Water) Station,General Attraction,tourism=attraction,3.0918619,101.7759258,19.58,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10287243385,SUKE view,Viewpoint / Scenic Spot,tourism=viewpoint,3.0999365,101.7563773,17.24,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10287243386,Steel Tower View,Viewpoint / Scenic Spot,tourism=viewpoint,3.0970041,101.7557158,17.33,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10586972276,Oh My Maya Peak,Viewpoint / Scenic Spot,tourism=viewpoint,3.0975378,101.7521085,16.95,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
node/10594433073,Bukit Tabur Far East Viewpoint,Viewpoint / Scenic Spot,tourism=viewpoint,3.2309597,101.7605451,17.12,hospital_radius,Alhaya Fertility Centre,Wilayah Persekutuan
